propertyclr_sum,violentclr_sum,grandtotclr_sum,year,month,county
1,3,0,2010,february,riverside county
0,0,0,2010,february,imperial county
1,1,0,2010,february,napa county
14,3,0,2010,february,ventura county
24,3,0,2010,february,santa clara county
0,0,0,2010,february,riverside county
0,0,0,2010,february,sacramento county
26,5,0,2010,february,santa cruz county
26,7,0,2010,february,san diego county
3,1,0,2010,february,monterey county
1,1,0,2010,february,santa barbara county
32,23,0,2010,february,los angeles county
12,6,0,2010,february,riverside county
21,4,1,2010,february,stanislaus county
33,1,0,2010,february,los angeles county
0,0,0,2010,february,ventura county
32,6,0,2010,february,butte county
39,13,0,2010,february,san bernardino county
12,2,0,2010,february,san bernardino county
1,1,0,2010,february,madera county
88,17,0,2010,february,san diego county
49,9,0,2010,february,sacramento county
3,0,0,2010,february,los angeles county
1,0,0,2010,february,contra costa county
7,2,0,2010,february,lake county
1,4,0,2010,february,sonoma county
48,4,0,2010,february,fresno county
5,2,0,2010,february,riverside county
7,3,0,2010,february,fresno county
0,1,0,2010,february,fresno county
0,0,0,2010,february,tulare county
14,0,0,2010,february,san mateo county
0,0,0,2010,february,san diego county
29,0,0,2010,february,san bernardino county
1,0,0,2010,february,colusa county
4,2,0,2010,february,colusa county
5,8,0,2010,february,los angeles county
59,43,1,2010,february,los angeles county
42,12,0,2010,february,contra costa county
0,0,0,2010,february,contra costa county
8,13,0,2010,february,contra costa county
0,0,0,2010,february,contra costa county
0,0,0,2010,february,contra costa county
0,1,0,2010,february,kings county
4,0,0,2010,february,tehama county
42,7,0,2010,february,riverside county
5,1,0,2010,february,san diego county
73,9,1,2010,february,orange county
2,3,0,2010,february,sonoma county
20,9,0,2010,february,los angeles county
7,0,0,2010,february,del norte county
0,0,0,2010,february,kern county
2,0,0,2010,february,ventura county
1,0,0,2010,february,butte county
0,0,0,2010,february,los angeles county
0,0,0,2010,february,alameda county
0,0,0,2010,february,fresno county
8,0,0,2010,february,orange county
6,0,0,2010,february,humboldt county
0,0,0,2010,february,los angeles county
2,0,0,2010,february,los angeles county
0,0,0,2010,february,monterey county
4,0,0,2010,february,los angeles county
10,0,0,2010,february,sacramento county
1,0,0,2010,february,san bernardino county
9,2,0,2010,february,san diego county
4,0,0,2010,february,san francisco county
7,1,0,2010,february,santa clara county
0,0,0,2010,february,san diego county
0,0,0,2010,february,sonoma county
3,0,0,2010,february,stanislaus county
12,5,0,2010,february,los angeles county
0,0,0,2010,february,san luis obispo county
52,8,0,2010,february,los angeles county
13,5,0,2010,february,santa clara county
4,2,0,2010,february,orange county
34,10,0,2010,february,san mateo county
4,1,0,2010,february,orange county
1,3,0,2010,february,contra costa county
6,0,0,2010,february,yolo county
0,0,0,2010,february,san diego county
5,1,0,2010,february,del norte county
0,0,0,2010,february,monterey county
18,11,0,2010,february,kern county
11,14,0,2010,february,riverside county
9,0,0,2010,february,los angeles county
12,11,0,2010,february,tulare county
3,3,0,2010,february,solano county
0,0,0,2010,february,siskiyou county
0,1,0,2010,february,merced county
51,5,0,2010,february,los angeles county
12,7,0,2010,february,los angeles county
10,5,0,2010,february,alameda county
0,0,0,2010,february,siskiyou county
69,33,0,2010,february,san mateo county
46,9,1,2010,february,san diego county
4,0,0,2010,february,los angeles county
14,8,0,2010,february,imperial county
4,6,0,2010,february,contra costa county
49,8,0,2010,february,el dorado county
20,15,0,2010,february,los angeles county
6,0,0,2010,february,los angeles county
37,21,0,2010,february,sacramento county
21,6,0,2010,february,alameda county
5,7,0,2010,february,san diego county
4,0,0,2010,february,san joaquin county
48,31,1,2010,february,san diego county
0,0,0,2010,february,siskiyou county
0,1,1,2010,february,humboldt county
0,1,0,2010,february,tulare county
35,23,0,2010,february,solano county
0,0,0,2010,february,orange county
2,1,0,2010,february,tulare county
0,0,0,2010,february,humboldt county
6,0,0,2010,february,ventura county
0,0,0,2010,february,fresno county
19,1,0,2010,february,sacramento county
73,23,0,2010,february,san bernardino county
3,2,0,2010,february,san bernardino county
0,0,0,2010,february,santa clara county
3,1,0,2010,february,mendocino county
2,1,0,2010,february,siskiyou county
8,2,0,2010,february,humboldt county
0,4,0,2010,february,san mateo county
24,13,0,2010,february,orange county
0,0,0,2010,february,merced county
2,2,0,2010,february,fresno county
28,18,2,2010,february,alameda county
245,88,1,2010,february,fresno county
44,27,0,2010,february,fresno county
36,14,0,2010,february,orange county
5,1,0,2010,february,sacramento county
47,36,0,2010,february,orange county
17,8,0,2010,february,los angeles county
27,2,0,2010,february,santa clara county
67,8,0,2010,february,los angeles county
36,9,1,2010,february,los angeles county
0,0,0,2010,february,glenn county
0,0,0,2010,february,sacramento county
11,5,0,2010,february,santa barbara county
0,1,0,2010,february,monterey county
1,0,0,2010,february,san bernardino county
12,6,0,2010,february,nevada county
1,1,0,2010,february,monterey county
1,0,0,2010,february,butte county
10,0,0,2010,february,san luis obispo county
0,0,0,2010,february,santa barbara county
0,0,0,2010,february,merced county
4,2,0,2010,february,san mateo county
15,9,0,2010,february,kings county
3,4,0,2010,february,los angeles county
35,16,0,2010,february,los angeles county
43,11,0,2010,february,alameda county
1,1,0,2010,february,sonoma county
24,11,0,2010,february,riverside county
2,2,0,2010,february,contra costa county
0,2,0,2010,february,los angeles county
21,16,0,2010,february,san bernardino county
0,0,0,2010,february,los angeles county
8,6,0,2010,february,san bernardino county
0,1,0,2010,february,san mateo county
23,7,0,2010,february,san benito county
0,0,0,2010,february,san benito county
0,0,0,2010,february,stanislaus county
6,12,0,2010,february,humboldt county
0,0,0,2010,february,ventura county
55,13,0,2010,february,orange county
34,11,0,2010,february,los angeles county
0,5,0,2010,february,fresno county
0,0,0,2010,february,imperial county
4,4,0,2010,february,san diego county
4,19,0,2010,february,imperial county
0,0,0,2010,february,riverside county
17,15,0,2010,february,riverside county
62,3,0,2010,february,los angeles county
29,7,0,2010,february,los angeles county
0,0,0,2010,february,riverside county
1,0,0,2010,february,inyo county
0,2,0,2010,february,amador county
46,3,0,2010,february,orange county
1,1,0,2010,february,los angeles county
0,0,0,2010,february,sacramento county
1,2,0,2010,february,amador county
0,0,0,2010,february,contra costa county
43,0,0,2010,february,fresno county
99,48,0,2010,february,kern county
3,0,0,2010,february,monterey county
6,8,0,2010,february,kings county
9,0,0,2010,february,fresno county
8,4,0,2010,february,los angeles county
21,8,0,2010,february,orange county
0,0,0,2010,february,los angeles county
41,7,0,2010,february,san diego county
5,2,0,2010,february,los angeles county
19,2,0,2010,february,orange county
6,11,0,2010,february,los angeles county
22,8,0,2010,february,riverside county
7,1,0,2010,february,los angeles county
0,0,0,2010,february,contra costa county
2,5,0,2010,february,orange county
16,3,0,2010,february,orange county
4,4,0,2010,february,orange county
0,0,0,2010,february,orange county
14,10,0,2010,february,lake county
12,2,0,2010,february,riverside county
4,4,0,2010,february,orange county
0,0,0,2010,february,siskiyou county
2,1,0,2010,february,lake county
52,17,0,2010,february,los angeles county
67,44,0,2010,february,los angeles county
0,0,0,2010,february,los angeles county
0,1,0,2010,february,lassen county
10,9,0,2010,february,los angeles county
7,6,0,2010,february,san diego county
17,6,0,2010,february,kings county
5,1,0,2010,february,placer county
3,5,0,2010,february,tulare county
25,14,0,2010,february,alameda county
7,3,0,2010,february,merced county
15,4,0,2010,february,san joaquin county
3,1,0,2010,february,san bernardino county
3,7,0,2010,february,los angeles county
13,2,0,2010,february,santa barbara county
168,94,2,2010,february,los angeles county
1,2,0,2010,february,orange county
7,0,0,2010,february,santa clara county
0,0,0,2010,february,santa clara county
501,410,11,2010,february,los angeles county
148,262,1,2010,february,los angeles county
5,17,0,2010,february,los angeles county
36,3,0,2010,february,merced county
3,0,0,2010,february,santa clara county
5,40,0,2010,february,los angeles county
116,22,0,2010,february,madera county
2,4,0,2010,february,madera county
5,1,0,2010,february,los angeles county
0,0,0,2010,february,mono county
14,0,0,2010,february,los angeles county
25,2,0,2010,february,san joaquin county
5,5,0,2010,february,monterey county
5,4,0,2010,february,mariposa county
2,0,0,2010,february,contra costa county
4,6,0,2010,february,yuba county
3,2,0,2010,february,los angeles county
0,0,0,2010,february,kern county
4,12,1,2010,february,mendocino county
0,0,0,2010,february,mendocino county
0,5,0,2010,february,fresno county
14,2,0,2010,february,riverside county
8,3,0,2010,february,san mateo county
51,19,0,2010,february,merced county
18,31,0,2010,february,merced county
0,0,0,2010,february,los angeles county
5,2,0,2010,february,san mateo county
49,6,0,2010,february,santa clara county
12,3,0,2010,february,orange county
139,67,0,2010,february,stanislaus county
0,0,0,2010,february,modoc county
0,0,0,2010,february,mono county
22,2,0,2010,february,los angeles county
0,1,0,2010,february,siskiyou county
46,2,1,2010,february,san bernardino county
0,0,0,2010,february,santa clara county
22,8,0,2010,february,los angeles county
18,9,0,2010,february,monterey county
0,0,0,2010,february,monterey county
9,6,0,2010,february,monterey county
0,0,0,2010,february,monterey county
3,2,0,2010,february,los angeles county
6,2,0,2010,february,ventura county
2,0,0,2010,february,contra costa county
78,14,0,2010,february,riverside county
6,1,0,2010,february,santa clara county
0,4,0,2010,february,san luis obispo county
2,2,0,2010,february,siskiyou county
34,8,0,2010,february,santa clara county
15,5,0,2010,february,riverside county
20,17,0,2010,february,napa county
6,6,0,2010,february,napa county
0,0,0,2010,february,napa county
34,15,0,2010,february,san diego county
6,0,0,2010,february,san bernardino county
1,0,0,2010,february,nevada county
2,9,0,2010,february,nevada county
32,2,0,2010,february,alameda county
2,1,0,2010,february,stanislaus county
31,5,0,2010,february,orange county
5,0,0,2010,february,riverside county
0,0,0,2010,february,butte county
0,0,0,2010,february,humboldt county
19,20,0,2010,february,los angeles county
9,1,0,2010,february,stanislaus county
47,140,3,2010,february,alameda county
5,1,0,2010,february,contra costa county
0,0,0,2010,february,san luis obispo county
46,23,0,2010,february,san diego county
0,0,0,2010,february,san diego county
2,1,0,2010,february,ventura county
72,32,0,2010,february,san bernardino county
32,4,0,2010,february,orange county
4,6,0,2010,february,orange county
0,0,0,2010,february,orange county
0,0,0,2010,february,contra costa county
3,5,1,2010,february,glenn county
21,12,0,2010,february,butte county
35,19,1,2010,february,ventura county
4,2,0,2010,february,monterey county
8,1,0,2010,february,san mateo county
32,4,0,2010,february,riverside county
9,11,0,2010,february,riverside county
102,37,0,2010,february,los angeles county
21,2,0,2010,february,santa clara county
1,0,0,2010,february,los angeles county
6,9,0,2010,february,butte county
11,7,0,2010,february,los angeles county
2,4,0,2010,february,fresno county
70,19,2,2010,february,los angeles county
1,0,0,2010,february,los angeles county
21,0,0,2010,february,san luis obispo county
8,2,0,2010,february,stanislaus county
0,0,0,2010,february,san bernardino county
31,4,0,2010,february,riverside county
25,8,0,2010,february,sonoma county
13,11,1,2010,february,los angeles county
0,0,0,2010,february,alameda county
6,3,0,2010,february,contra costa county
5,0,0,2010,february,san luis obispo county
11,3,0,2010,february,contra costa county
4,1,0,2010,february,orange county
21,10,1,2010,february,placer county
7,4,0,2010,february,el dorado county
14,1,0,2010,february,contra costa county
23,7,1,2010,february,alameda county
4,4,0,2010,february,plumas county
17,18,0,2010,february,los angeles county
1,2,0,2010,february,ventura county
7,3,0,2010,february,tulare county
0,0,0,2010,february,kings county
7,7,0,2010,february,san diego county
11,8,0,2010,february,sacramento county
120,26,0,2010,february,san bernardino county
1,1,0,2010,february,riverside county
1,2,0,2010,february,los angeles county
3,2,0,2010,february,orange county
12,2,0,2010,february,tehama county
62,27,1,2010,february,shasta county
47,21,0,2010,february,san bernardino county
30,9,0,2010,february,los angeles county
23,7,0,2010,february,san mateo county
6,2,0,2010,february,fresno county
17,25,0,2010,february,san bernardino county
8,17,0,2010,february,contra costa county
9,1,0,2010,february,kern county
0,0,0,2010,february,humboldt county
6,0,0,2010,february,solano county
6,0,0,2010,february,san joaquin county
1,1,0,2010,february,stanislaus county
106,47,0,2010,february,riverside county
59,32,1,2010,february,riverside county
2,0,0,2010,february,riverside county
10,3,0,2010,february,placer county
18,8,0,2010,february,sonoma county
0,4,0,2010,february,los angeles county
2,1,0,2010,february,los angeles county
25,23,0,2010,february,los angeles county
57,18,0,2010,february,placer county
258,139,1,2010,february,sacramento county
129,61,0,2010,february,sacramento county
84,29,0,2010,february,monterey county
1,1,0,2010,february,san benito county
84,30,0,2010,february,san bernardino county
80,47,1,2010,february,san bernardino county
0,0,0,2010,february,san bernardino county
8,2,0,2010,february,san bernardino county
17,1,0,2010,february,san mateo county
10,1,0,2010,february,san mateo county
12,2,0,2010,february,orange county
312,184,0,2010,february,san diego county
51,58,0,2010,february,san diego county
0,0,0,2010,february,san diego county
